4199	['175', '1308', '4930', '382', '82', '38']	['38', '17', '70', '175', '1308', '4930', '382', '82']
4200	['2616', '1418', '1370', '4', '2616', '677', '2305', '6863', '1', '175', '248', '1274']	['6738', '2103', '981', '2', '24', '2305', '2323', '1', '543', '248', '1274']
4201	['286', '313', '1151', '18']	['286', '313', '1151', '241']
4202	['2802', '2171', '3580', '1', '94']	['2802', '2171', '3580', '2802', '2171', '3580', '65', '255']
4203	['798', '1167', '4296', '15', '12']	['1403', '3787', '653', '419', '12']
4204	['7187']	['7187', '70', '67']
4205	['233', '145', '3', '755', '423', '89', '191']	['755', '423', '233', '145', '3', '40', '429', '89']
4206	['1033', '431', '17', '2181']	['1033', '431', '38', '1', '598']
4207	['1062', '1599', '179', '126', '876', '941', '1458', '384']	['1062', '1599', '179', '126', '876', '941', '1458', '384']
4208	['27', '88', '766', '2087', '1326', '1126', '360']	['1126', '360', '759', '24', '3192']
4209	['767', '463', '2008', '1945', '2008', '162', '2762', '49', '93']	['1334', '2008', '1945', '2008', '162', '2762', '49', '93']
4210	['243', '405', '6218', '84', '2044', '37', '187']	['5445', '4976', '1228', '2940', '40', '37', '187']
4211	['4', '35', '13', '34', '711', '357', '16', '3057', '2', '721']	['418', '3592', '216', '4', '35', '34', '95', '195', '1351', '14']
4212	['145', '3', '235', '139', '86', '470', '1290', '145']	['145', '3', '235', '4763', '1470', '105', '23', '86', '3', '23', '56']
4213	['2048', '14', '33', '365', '3356', '2262', '20', '227', '8768', '9254']	['424', '155', '20', '0', '345', '2048', '568', '227', '9265', '868']
4214	['204', '1', '429', '31', '2999']	['31', '104', '113', '429', '204']
4215	['1062', '263', '1858', '263', '2056', '3249', '5', '9']	['1062', '263', '74', '1121', '5', '9', '5', '9', '1715']
4216	['135', '6861', '244', '408', '329', '3358', '5269', '5900']	['0', '1904', '785', '3358', '5269', '5900']
4217	['46', '18', '70', '2295']	['46', '18', '70', '0']
4218	['889', '312', '90', '168']	['889', '312', '90', '2614']
4219	['933', '411', '1789']	['580', '1445', '267', '287', '352', '371', '122']
4220	['189', '3', '189', '2', '546', '4', '724', '66', '243', '894', '74', '2102', '193', '189', '2', '1', '162']	['189', '232', '998', '930', '189', '1559', '19', '9', '18']
4221	['155', '1634', '201', '147', '15', '9']	['57', '155', '1634', '201', '8', '10', '1306', '9']
4222	['100', '190', '120', '582', '34', '8', '66', '2', '1', '667', '1623', '148']	['66', '2', '582', '8', '99', '358', '1623', '148']
4223	['1998', '529', '184']	['1998', '529', '184', '89']
4224	['3895', '39']	['3895', '21', '840', '371', '4281', '63', '771']
4225	['75', '290', '28', '7', '926', '1748', '1', '165', '202', '7095', '122']	['75', '28', '161', '1748', '229', '202', '7095']
4226	['120', '148', '94', '22', '2365', '11']	['148', '94', '120', '1', '2365']
4227	['353', '6', '293', '94', '102']	['318', '353', '6', '293', '94', '10', '173']
4228	['1200', '133', '1104', '234', '318']	['234', '318', '1200', '133', '1104']
4229	['14', '69', '70', '727', '1001', '430']	['865', '70', '34', '1001', '430', '65']
4230	['91', '559', '218', '6826', '289', '102']	['91', '9115', '559', '218', '1070']
4231	['916', '1693', '142', '270', '1637', '541']	['270', '916', '1693', '142', '1637', '152', '1746']
4232	['270', '1996', '270', '3859', '1107', '1840', '2062', '385', '1', '24', '1082']	['843', '0', '0', '1', '0', '1492', '0']
4233	['562', '2', '13', '159', '861', '3657', '271', '19']	['53', '159', '861', '562', '2', '5883', '10', '19']
4234	['27', '97', '2', '51', '54']	['27', '837', '73', '54', '51', '102']
4235	['2960', '240', '597', '105', '78', '235', '946', '453', '2', '250', '45']	['2960', '240', '399', '939']
4236	['1061', '832', '691']	['121', '832', '691']
4237	['50', '245', '51', '25', '61', '30', '134']	['245', '51', '98', '54', '51', '682', '30', '134']
4238	['309', '399', '23', '984']	['237', '399', '170', '0', '309', '23', '456', '984']
4239	['479', '555', '65', '133', '64', '555']	['299', '64', '29', '555', '141', '65']
4240	['2415', '516', '82', '2509', '2415', '518', '2694', '175', '37']	['2415', '516', '82', '2415', '516', '2782', '896', '881']
4241	['103', '24', '718', '423']	['718', '178', '103', '718', '3509']
4242	['14', '61', '2371', '7', '571', '910']	['2371', '7', '14', '11608', '571', '910']
4243	['29', '327', '35', '236', '143', '156']	['77', '29', '2661', '2490', '22', '452', '138']
4244	['196', '320', '907', '4', '156']	['3463', '1493', '907', '4', '156']
4245	['174', '145', '11', '0']	['1746', '260', '145', '258', '11']
4246	['6', '6336', '388', '6585']	['42', '6336', '388', '6585']
4247	['1750', '9258', '6', '181', '8', '6', '55', '31']	['1750', '9258', '6', '181', '8', '6', '55', '9', '3']
4248	['208', '457', '429', '163']	['208', '457', '34', '429', '163']
4249	['488', '63']	['488', '471']
4250	['251', '95', '448', '866', '2546', '5', '6089']	['251', '2546', '896', '866', '626', '578', '6089']
4251	['816', '249', '7', '517', '11']	['108', '272', '34', '133', '816']
4252	['266', '216', '93', '5156']	['81', '38', '93', '0', '0', '759', '471']
4253	['1192', '7189', '6596', '4997', '2809', '18']	['77', '0', '392']
4254	['103', '273', '43', '22', '92', '55', '31']	['92', '43', '22', '103', '55', '31']
4255	['4', '405', '167', '974', '13', '30', '134']	['97', '13', '30', '134', '97', '1', '56']
4256	['866', '856']	['896', '866', '61', '208', '44']
4257	['248', '1274', '554', '96', '19', '18']	['800', '1274', '179', '2', '96', '5', '619', '241']
4258	['239', '1050', '6599', '4320', '6417']	['6599', '4320', '6417', '239', '49', '1050']
4259	['48', '46', '50', '4', '2633', '13', '211']	['467', '307', '34', '7', '76', '13', '3113', '4', '2633', '211', '49']
4260	['267', '572', '156', '216', '332']	['267', '572', '156', '14', '33', '64', '216', '332']
4261	['6219', '14', '33', '16', '70', '1123', '240']	['1123', '472', '7', '2890', '41', '464', '215', '255']
4262	['453', '8905', '592', '597', '69', '3', '32', '336', '278', '492', '597', '1', '577', '453', '2', '1000']	['453', '8905', '592', '597', '69', '3', '32', '336', '278', '492', '453', '2', '1', '10', '679', '9']
4263	['21', '256', '128', '113', '15', '143']	['21', '256', '128', '5', '186', '238', '1342']
4264	['2951', '1283', '2382']	['1283', '2382', '2951', '2382', '199', '2948']
4265	['2960', '1592', '105', '78', '1821', '15', '345', '520', '1761']	['2960', '1592', '105', '78', '1821', '14', '33', '15', '345', '520', '1761']
4266	['567', '321', '41', '210']	['567', '41', '1', '48', '255']
4267	['65', '651', '1442', '3171', '343', '89']	['2067', '527', '3171', '65', '651', '3171']
4268	['46', '701', '76', '1097', '76', '4', '9', '4615']	['46', '9', '180', '76', '1097', '4', '9', '13']
4269	['106', '7', '1364', '248', '187', '132', '144', '106']	['1364', '248', '187', '106', '21', '144']
4270	['3081', '954', '2221']	['2526', '4016']
4271	['121', '1026', '58', '48', '1615', '46', '507', '934', '780']	['1026', '0', '1733']
4272	['145', '3', '7', '64', '3', '2160', '105', '32', '32', '4', '525', '93', '3', '2160']	['145', '3', '7', '64', '3', '2160', '105', '32', '32', '4', '525']
4273	['828', '600', '745', '616', '3260', '342', '437']	['828', '198', '745', '2793', '3260', '896', '4261']
4274	['57', '455', '194', '777', '74', '403', '25', '87', '132', '9']	['219', '455', '194', '777', '74', '403', '25', '87', '132', '9']
4275	['251', '95', '896', '866', '626', '6089']	['251', '95', '448', '866', '2546', '5', '6089']
4276	['2879', '6588', '6589', '22', '181', '7571', '79', '6590', '369', '387']	['2879', '6588', '6589', '181', '0', '14', '79', '6590', '369', '49', '387']
4277	['828', '8', '198', '121', '24', '44']	['2436', '8', '198', '1061', '24', '44']
4278	['46', '5884', '67', '9']	['5749', '11619', '467', '1170', '396', '136']
4279	['312', '60', '1', '5', '1815', '226', '157', '312', '1810']	['312', '60', '226', '157', '312', '1810', '1815', '209']
4280	['8754', '7164', '7165', '358', '6204', '117', '903']	['0', '1166', '92', '7164', '7165', '61', '117']
4281	['1728', '96', '103', '505', '903']	['0', '697', '388', '736', '456', '505', '903']
4282	['52', '171', '776', '121', '1680']	['52', '171', '776', '121']
4283	['928', '3', '63', '369']	['3', '7', '63', '191', '369']
4284	['320', '450', '584', '156']	['272', '320', '450', '156']
4285	['70', '3588', '2568', '322', '943']	['3588', '2568', '322', '191', '146', '423']
4286	['1', '419', '1786', '2127', '8', '14']	['77', '1786', '2127', '8', '2', '419', '322']
4287	['705', '468', '1207']	['468', '705', '138']
4288	['175', '794', '1888', '227']	['170', '70', '794', '1888', '17', '227']
4289	['104', '748', '119', '31', '1', '5', '103', '6161']	['92', '103', '104', '748', '119', '31', '1', '5', '103', '167']
4290	['1508', '630', '391']	['630', '1508', '1044', '471']
4291	['732', '109', '7', '185', '878', '5', '93']	['52', '93', '732', '109', '7', '185', '878']
4292	['1753', '41', '213', '32', '32', '90', '5637', '68']	['462', '1190', '351', '1753', '41', '213', '5637', '68']
4293	['204', '142', '6', '4', '5426', '1387', '15', '297', '15', '9']	['204', '6', '297', '15', '6', '9']
4294	['21', '184', '151', '4', '8270', '13']	['21', '184', '151', '4', '8270']
4295	['104', '189', '3', '1504', '173']	['104', '189', '3', '2017', '4']
4296	['1092', '14', '33', '390', '255', '5631', '599', '1736']	['14', '33', '390', '255', '5631', '599', '1736']
4297	['287', '156', '67', '11']	['287', '7', '156', '11']
4298	['31', '2504', '369', '1075', '32', '318']	['31', '32', '2504', '369', '1075', '369']
4299	['1002', '454', '408', '161', '276', '4949', '1', '133', '276', '167']	['1002', '454', '408', '161', '276', '4949', '1', '133', '64', '167']
4300	['1004', '738', '98', '114', '53', '101', '251', '4', '23', '8925', '3547']	['98', '251', '2078', '47', '79', '152', '470', '2']
4301	['375', '1319', '352', '29', '63']	['146', '34', '352', '29', '10', '93']
4302	['149', '7175', '6552', '15', '1220']	['2022', '7175', '11587', '11588']
4303	['1358', '1190', '436', '12']	['1358', '7', '14', '33', '12', '91', '53']
4304	['347', '181', '338', '7581', '6878', '4', '6879', '10', '79']	['347', '16', '771', '1145', '338', '6878', '4', '6879']
4305	['155', '2072', '3430', '8765', '15', '9']	['155', '2072', '3430', '179', '0', '1461', '9']
4306	['52', '49', '459', '118', '2876', '3387', '8927', '5537']	['459', '118', '3387', '3803', '66', '118']
4307	['5471', '3100', '239', '2473']	['239', '1', '2473', '5471', '3100', '14']
4308	['92', '216', '345', '1860', '31', '1', '301']	['92', '345', '1860', '358', '2544', '1750', '301', '3']
4309	['248', '25', '714']	['7294', '624', '1403', '25', '17', '714']
4310	['559', '218', '446', '218', '71']	['446', '559', '199', '289', '1416']
4311	['92', '103', '312', '397', '233', '31', '75', '71', '459']	['26', '11', '75', '71', '130']
4312	['197', '556', '169', '1136', '35', '37', '57', '311', '290', '100', '1', '190']	['197', '556', '169', '1136', '35', '37', '219', '311', '290', '100', '1', '190']
4313	['145', '22', '486', '135', '174', '291', '11', '58', '72', '147']	['145', '235', '3522', '147', '797', '374', '260', '925']
4314	['21', '610', '3466', '25', '17', '246']	['29', '284', '8', '21', '610', '76', '4', '9', '246']
4315	['709']	['709', '392']
4316	['2559', '2938', '363', '307', '10', '150', '9']	['1412', '8260', '59', '48', '46', '74', '126', '2237']
4317	['2642', '3129', '6592', '347', '9']	['2642', '5701', '347', '18']
4318	['5313', '2202', '2828', '147', '1791', '585']	['279', '2', '2828', '239', '384', '1183', '3388', '585', '180']
4319	['6', '1077', '699', '15', '292', '31', '2343']	['6', '1077', '699', '6', '15', '292', '31', '4', '0', '140']
4320	['2128', '2462', '2546', '185', '59', '16', '498', '11']	['0', '185', '2462', '59', '1668', '5', '5253']
4321	['5657']	['5657', '269']
4322	['1543', '59', '297', '196', '432']	['204', '142', '297', '1', '15', '196', '432']
4323	['217', '43', '33', '216', '246']	['217', '216', '246', '43']
4324	['120', '200', '2', '25', '101']	['61', '120', '200', '2', '25', '101']
4325	['399', '59', '142', '1957', '4979', '1640', '2132', '73', '507', '250', '51', '45', '73', '1', '11597', '29', '21', '688', '399']	['51', '0', '341', '399', '102']
4326	['731', '180', '35', '8', '23', '128']	['35', '731', '236', '23', '21', '128', '731']
4327	['252', '180', '51', '315', '348', '125', '28', '113', '119', '143']	['252', '180', '51', '557', '315', '348', '125', '28']
4328	['69', '4979', '69', '6586', '355', '74', '87', '1', '598']	['69', '4979', '69', '6586', '355', '74', '87', '1', '17', '577', '380']
4329	['1384', '480', '114', '578', '1230', '9']	['552', '2', '480', '7447', '4', '384', '1109', '0']
4330	['121', '105', '6087', '5487', '6273', '363', '307', '762', '1', '408', '1174']	['416', '1399', '237', '48', '307', '139', '6087', '5487', '1', '5', '162']
4331	['867', '2578', '868', '350', '1766']	['398', '1956', '5054', '756']
4332	['413', '1579', '1087', '5', '19', '698']	['160', '413', '1659', '1087', '5', '19', '698']
4333	['1192', '7189', '6596', '4997', '0', '10', '162']	['1192', '7189', '6596', '1572', '0', '10', '18']
4334	['6526', '250', '1212', '561', '1350', '331', '35']	['775', '561', '2253', '133', '35']
4335	['1597', '7173', '17', '342', '350', '2485', '149', '712']	['1597', '7173', '17', '342', '350', '149', '5988']
4336	['287', '156', '67', '11']	['48', '287', '3148', '13']
4337	['473', '1989', '623']	['55', '473', '8', '1989', '907', '0']
4338	['695', '12', '25', '137']	['1235', '1122', '77', '695', '12', '25', '427']
4339	['2605', '60', '1779', '1', '456', '598']	['115', '4', '253', '860', '485', '1779', '175', '95']
4340	['100', '379', '283', '129', '1018', '1088', '112', '61', '367', '344']	['91', '100', '13', '283', '129', '1018', '1088', '34', '112', '61', '367', '344', '34']
4341	['2289', '431', '146', '19', '18']	['2748', '2289', '431', '237', '146', '237', '4081', '18']
4342	['446', '7', '477', '2433', '15', '211', '258', '169', '290']	['34', '7', '477', '2969', '344', '446']
4343	['1098', '123', '3', '123', '3', '655']	['1098', '123', '3', '240', '123', '3', '371', '136', '588']
4344	['5657']	['5657', '884', '1045']
4345	['1750', '551', '59', '4', '4638', '3255', '7586', '90', '130']	['1195', '0', '495', '130', '873']
4346	['816', '259', '5722', '330', '80', '11599', '1359']	['816', '2', '124', '515', '531', '515']
4347	['50', '1067', '50', '1057', '12', '72', '29']	['50', '1057', '41', '12']
4348	['20', '382', '3053', '2801', '7', '10', '89', '1901', '11']	['20', '382', '3053', '2801', '343', '10', '679', '11', '89']
4349	['205', '97', '2412', '681', '67']	['1164', '205', '205', '1722', '528']
4350	['13', '996', '1073', '830', '330']	['330', '211', '996', '1073', '830', '340']
4351	['935', '463', '580', '710', '351', '4452', '20', '382', '3053', '2801', '430']	['351', '4452', '20', '382', '3053', '2801', '22', '935', '463', '580', '710', '430']
4352	['1843', '521', '1267', '16', '13']	['77', '238', '70', '1843', '521', '1267', '82']
4353	['555', '3495', '2772', '4011', '1025', '5385', '2250']	['3495', '2772', '4011', '331', '2250']
4354	['204', '142', '103', '1', '2066', '55', '31']	['204', '142', '92', '55', '31', '187']
4355	['91', '559', '218', '6826', '289', '102']	['6826', '91', '559', '218', '40', '289', '102']
4356	['287', '1460', '8', '23', '5982', '8909']	['845', '208', '5', '186']
4357	['704', '5285', '1996', '376']	['704', '5285', '1996', '681', '68']
4358	['9007', '2674', '2162', '130', '2315', '4', '646']	['1403', '2674', '264', '11602', '579', '61', '2315', '4', '646']
4359	['1149', '564', '571', '10', '452', '138']	['5', '1149', '185', '564', '571', '249']
4360	['446', '21', '408', '184', '871', '429', '89']	['446', '21', '408', '184', '871', '429', '89']
4361	['1009']	['1246', '7', '1009', '1565', '291', '391']
4362	['38', '175', '500', '1553', '447']	['1088', '1472', '38', '1', '61', '1553', '447']
4363	['1661', '6416', '3039', '465', '7542', '8910', '9']	['2239', '1661', '48', '6416', '3039', '4', '2028', '9']
4364	['5289', '8274', '1177', '15', '2705', '193']	['5289', '8274', '179', '96', '15', '2705', '193']
4365	['2475', '1486', '6514', '5880', '6', '257']	['2', '917', '767', '6', '257']
4366	['57', '155', '883', '20']	['1180', '883', '20', '7593']
4367	['1649', '641', '81', '85', '28', '34', '479', '357', '1120', '102']	['1649', '641', '169', '85', '28', '34', '479', '357', '1120', '102']
4368	['240', '7', '597', '14', '33', '456', '688', '78', '946']	['240', '7', '597', '688', '78', '946', '14', '40']
4369	['2', '146', '930', '694', '1904', '193', '250', '760']	['146', '177', '930', '760', '7', '63', '694', '1904', '193']
4370	['933', '411', '1789']	['808', '1789', '907', '40']
4371	['1422', '175', '689']	['689', '17', '782', '437']
4372	['473', '1989', '623']	['473', '5', '319', '6232', '86', '77', '1989', '623']
4373	['12', '21', '1194', '164', '1019', '509', '164']	['12', '236', '21', '1194', '164', '1019', '509', '164']
4374	['702', '4', '104', '31']	['702', '104', '31']
4375	['1931', '5139', '2809', '15', '9']	['1931', '2', '8959', '2809', '1', '15', '9']
4376	['92', '4', '5253', '393', '864', '899']	['4', '2028', '393', '1020', '359', '92']
4377	['461', '190', '169', '21', '184', '34', '163']	['217', '190', '169', '21', '184', '34', '163']
4378	['559', '21', '119']	['559', '21', '119', '1245', '168']
4379	['3680', '4334', '1870', '8873', '130', '1053', '3068', '1540']	['6379', '4300', '1870', '285', '130', '1053', '1618', '4693']
4380	['66', '59', '111', '48', '984', '688', '1247', '26', '275']	['66', '59', '28', '59', '9178', '59']
4381	['448', '96', '2', '614', '273', '25']	['13', '448', '96', '8918', '2', '25']
4382	['12', '6108', '80', '1455', '692']	['80', '30', '50', '692', '261', '12', '22', '3011']
4383	['385', '2332', '3', '884', '850', '63', '1645', '1289']	['299', '385', '2332', '3', '191', '89']
4384	['123', '3', '23', '139', '235', '664', '1034', '203', '592', '693']	['664', '203', '592', '114', '23', '139', '235', '10', '13']
4385	['20', '219', '16', '2287', '20']	['20', '219', '2287', '20', '16', '508', '15']
4386	['705', '468', '1207']	['683', '477', '468', '537']
4387	['97', '1505', '97', '449', '61', '124', '796', '411', '25', '1', '56']	['4041', '26', '11', '974', '2', '315', '449', '4', '61', '25']
4388	['8938', '46', '18', '70', '5408']	['46', '18', '70', '0']
4389	['129', '116', '129', '242', '32', '827', '441', '2', '250', '242', '100', '16', '13']	['129', '116', '129', '242', '32', '827', '441', '2', '4', '250', '242', '100', '16', '13']
4390	['636', '462', '2081', '8', '8263', '129', '3', '1', '56']	['636', '462', '2081', '8', '413', '292', '129', '3', '23', '56']
4391	['1332', '164', '641', '81', '85', '28', '34', '479', '357', '1120', '102', '429']	['1973', '1332', '164', '641', '81', '85', '28', '34', '479', '1120', '102', '429', '89']
4392	['46', '117', '9', '363']	['117', '46', '111', '512', '6403', '9']
4393	['1332', '164', '641', '81', '85', '28', '727', '163']	['61', '1332', '164', '641', '81', '85', '28', '34', '163']
4394	['514', '127', '365', '535', '124', '121', '201', '1979', '960', '127', '121', '2739', '24', '44']	['514', '127', '365', '27', '512', '201', '1979', '960', '121', '2739', '24', '44']
4395	['1058', '3', '1105', '2', '16', '19', '39']	['1058', '3', '1105', '2', '16', '19', '39']
4396	['196', '202', '588']	['93', '2447', '75', '202']
4397	['51', '34', '7', '642', '38', '49', '70', '378', '38', '83']	['114', '51', '50', '0', '69', '686']
4398	['262', '423']	['359', '457', '110', '109']
4399	['64', '135', '367', '151', '21', '298', '303', '80', '74', '87', '1', '16', '19', '9', '18']	['64', '135', '0', '151', '21', '298', '303', '80', '74', '87', '1', '16', '19', '9', '18']
4400	['1649', '641', '81', '85', '28', '34', '479', '110']	['7110', '1649', '641', '81', '85', '28', '34', '479', '110']
4401	['1114', '2624', '126', '111', '130', '117']	['1114', '88', '22', '126', '982', '69', '70', '117']
4402	['221', '169', '85', '28', '34', '1207', '109']	['221', '81', '85', '28', '34', '1207', '109']
4403	['225', '590', '654', '1565', '38', '1633', '728', '229', '6883', '3266']	['225', '590', '654', '1565', '38', '1633', '728', '229', '6883', '3266', '40']
4404	['152', '2461', '475', '101', '541', '25', '101', '1', '56']	['152', '2461', '475', '50', '101', '541', '25', '56']
4405	['4', '1954', '47', '400', '2051']	['98', '4', '2028', '25', '3112', '4', '335', '47']
4406	['1151', '192', '286', '313', '5', '497', '37']	['474', '192', '286', '313', '1151', '215', '67']
4407	['2956', '2273', '340', '2556', '763', '184', '52', '515', '300', '185', '954', '211']	['13', '2956', '2273', '340', '2556', '3877', '259', '52', '515', '300', '185', '954', '14']
4408	['11600', '6740', '256', '2105', '117', '571', '3245', '1236', '86']	['103', '2663', '117', '1170', '759']
4409	['1122', '436', '84', '47', '16', '107', '109']	['1122', '84', '436', '149', '5', '135', '220']
4410	['245', '1487', '669', '1852', '407', '155', '534', '12', '8908', '130', '152', '62']	['245', '2282', '3758', '407', '451', '12', '22', '152', '62']
4411	['1843', '1913', '1267', '17', '177', '44']	['1913', '1843', '1267', '17', '275']
4412	['639', '450', '1104', '234', '15']	['61', '639', '1104', '318']
4413	['4', '35', '13', '34', '711', '357', '16', '3057', '2', '721']	['461', '357', '34', '22', '16', '3057', '2', '721']
4414	['204', '142', '103', '1', '2066', '55', '31']	['204', '55', '31']
4415	['2293', '386', '267', '1493', '1831', '246']	['267', '2293', '1831', '246', '95', '195']
4416	['867', '756']	['4564', '482', '867', '756']
4417	['300', '16', '282', '853', '282', '22', '16', '327', '850']	['484', '10', '72', '282', '2647', '282', '1504', '850', '5', '327']
4418	['168', '889', '312', '90']	['889', '312', '90', '2614']
4419	['27', '88', '766', '2087', '1326', '1126', '360']	['325', '3985', '11', '1126', '360', '677']
4420	['933', '266', '332', '13']	['198', '2', '426', '266', '332']
4421	['159', '1406', '3', '2258', '1406', '1068', '191', '39']	['91', '159', '1406', '3', '2258', '1406', '2', '191', '39']
4422	['2048', '3435', '33', '2823', '3356', '20', '624', '8', '868', '9265', '17', '227']	['424', '155', '20', '0', '345', '2048', '568', '227', '9265', '868']
4423	['145', '22', '486', '135', '174', '291', '11', '58', '72', '147']	['1746', '260', '145', '258', '11']
4424	['145', '3', '7', '64', '3', '2160', '105', '32', '32', '4', '525', '93', '3', '2160']	['237', '145', '3', '7', '76', '3', '2160', '105', '32', '32', '4', '525', '10', '93', '3', '2160']
4425	['3443', '97', '13']	['3443', '97']
4426	['720', '207', '6', '289', '75', '71']	['6', '289', '75', '71', '55']
4427	['172', '339', '29', '125', '722']	['722', '172', '339', '29', '125']
4428	['48', '180', '21', '202']	['180', '48', '8', '116', '27', '1679', '32', '202', '21', '202']
4429	['299', '209', '104', '189', '3', '735']	['189', '3', '104', '49', '3483', '629']
4430	['702', '1277', '328', '345', '143', '141', '15', '166']	['702', '1277', '328', '10', '345', '186', '141', '15', '166']
4431	['105', '902', '2656', '382', '1', '15', '3763', '9']	['48', '382', '49', '113', '2656']
4432	['47', '386', '69', '5343', '23', '5', '1954']	['386', '69', '5343', '14', '33', '47', '578', '1954']
4433	['1808', '2', '7182', '1768', '227']	['2', '0', '1494', '503', '17', '79', '881', '5420']
4434	['1803', '11', '81', '7190']	['1803', '11', '81', '7190', '355']
4435	['159', '2218', '159', '271', '5', '3438', '78']	['159', '271', '102', '640', '159', '2218', '397', '3438', '78']
4436	['1004', '738', '98', '114', '53', '101', '251', '4', '23', '8925', '3547']	['47', '98', '203', '53', '261', '101', '251']
4437	['129', '116', '129', '242', '32', '827', '441', '2', '250', '242', '29', '13']	['116', '129', '27', '93', '129', '242', '441', '2', '250', '242', '100', '16', '13']
4438	['2939', '3261', '7444']	['91', '2939', '3261', '2278', '191', '63', '89']
4439	['92', '157', '515', '700', '90', '8758', '10']	['312', '60', '1787', '157', '103', '4962', '700', '90', '8758']
4440	['46', '70', '67']	['270', '46', '1211', '1645', '915']
4441	['1192', '7189', '6596', '4997', '2809', '18']	['1192', '7189', '6596', '4997', '2889', '18']
4442	['996', '1073', '830', '211', '340']	['996', '1073', '830', '372', '355', '6409']
4443	['91', '26', '11', '205', '1702', '2946', '1298', '680']	['1036', '209', '205', '1702', '2946', '26', '1298', '2910', '113']
4444	['1824', '3', '148', '2775']	['91', '26', '11', '3', '148', '2775']
4445	['317', '205', '1685', '113']	['317', '3090', '205']
4446	['293', '94', '102', '353', '6', '343', '735']	['318', '353', '6', '293', '94', '10', '173']
4447	['100', '419', '578', '2661', '3390']	['419', '727', '29', '0', '58', '2661']
4448	['46', '606', '675']	['46', '1165']
4449	['1143', '370', '503', '143', '503', '309']	['1143', '370', '70']
4450	['673', '1102', '195', '21', '473']	['473', '63', '195', '1507', '673', '1102']
4451	['23', '2238', '264', '6', '24', '951', '2211', '342', '4898']	['6', '5', '4982', '7992', '1', '0', '1952', '23', '2238']
4452	['446', '21', '184', '408', '151']	['446', '21', '184', '408', '356']
4453	['971', '1213', '84', '71', '64', '1', '133', '233', '84', '41']	['301', '84', '71', '64', '1', '133', '233', '301', '84', '41']
4454	['3718', '35', '7172', '1459', '8', '5297', '0', '5439']	['3718', '7172', '1459', '35', '8', '4', '159', '205', '378']
4455	['3909', '9246', '60', '1841', '2218', '48', '46', '7257', '191', '18', '314']	['3909', '60', '416', '1841', '60', '2218', '363', '46', '150', '60', '150']
4456	['286', '313', '1151', '241']	['465', '209', '286', '313', '1151', '18', '40', '429']
4457	['486', '767', '463', '5601', '3375', '5467', '673', '20', '382', '49', '225', '1186', '479']	['486', '767', '463', '5601', '3375', '5467', '673', '20', '382', '10', '491', '19', '191', '18']
4458	['2366', '1825', '2389', '63']	['2366', '1825', '2389', '7', '63', '0', '8903']
4459	['4329', '1437']	['4067', '4068']
4460	['5088', '45']	['45', '5088', '10', '231']
4461	['1062', '1599', '179', '126', '876', '941', '1458', '384']	['39', '72', '1880', '1865', '938', '5048', '1747', '2', '4', '2028', '9', '975']
4462	['2333', '109', '614', '1125', '34', '10', '186', '142', '5774']	['182', '1689', '1674', '16', '186', '142', '5774']
4463	['230', '3', '855', '355', '105', '4250', '1104', '113', '1412', '16', '13']	['0', '4', '5671', '113', '8964', '1', '165', '326']
4464	['1922', '1', '1270', '11', '1089', '3994', '110', '2773', '109']	['1089', '3994', '110', '2773', '109', '89', '40']
4465	['183', '226', '157', '595', '16', '21', '1100']	['21', '226', '157', '6', '23', '5', '2844', '1313']
4466	['406', '47', '25', '311', '3266']	['26', '164', '1527', '1134', '343', '311']
4467	['283', '129', '7', '374', '345', '470', '22', '16', '78', '242']	['251', '345', '470', '242', '609', '78']
4468	['695', '12', '2485', '149', '712']	['695', '12', '47', '712', '93', '976', '26']
4469	['569', '181', '1117', '232', '2072', '480', '16', '13']	['569', '181', '1117', '232', '2072', '480', '10', '211']
4470	['243', '405', '4976', '84', '2940', '187', '37']	['2532', '243', '405', '6218', '84', '2044', '605', '517', '37', '187']
4471	['2333', '109', '614', '1125', '34', '10', '186', '142', '5774']	['614', '1125', '34', '2333', '109', '11', '143', '5', '5774']
4472	['731', '833', '736', '15', '494', '280']	['731', '2809', '4', '61', '731', '4', '9']
4473	['3289', '109']	['53', '3289', '5', '452', '138']
4474	['30', '116', '245', '111', '1293', '2894']	['863', '154', '236', '7307', '815', '2894']
4475	['233', '3', '8', '4656', '107', '175', '1594']	['114', '123', '3', '2531', '8', '76', '5432']
4476	['711', '357', '447', '89', '1383', '686', '481']	['357', '447', '89', '1383', '3084', '481']
4477	['81', '228', '2147', '55', '81', '41', '74', '193', '1306', '9']	['81', '228', '838', '216', '179', '25', '87', '387']
4478	['1597', '7173', '17', '342', '350', '2485', '149', '712']	['8922', '6368', '14', '33', '2485', '149', '712', '350']
4479	['2642', '3129', '6592', '347', '9']	['475', '905', '0', '1171', '5701', '347', '18']
4480	['3394', '381', '5', '19', '241']	['257', '3394', '381', '99', '0', '277']
4481	['1422', '175', '689']	['689', '5799']
4482	['7169', '6862', '411']	['269', '7428', '6862', '61', '4552', '336']
4483	['267', '27', '65', '624', '2']	['0', '492', '7698']
4484	['6', '192', '8', '143', '161', '4272']	['1427', '7', '514', '161', '4272', '1918', '6960', '0', '119']
4485	['3260', '917', '85', '28', '277']	['85', '28', '277']
4486	['189', '1', '1015', '39']	['1015', '39', '189', '255']
